country,Period,Age (x),Age interval (n),nmx,nqx,npx,lx,ndx,nLx,nSx,Tx,e0x,nax
Trinidad and Tobago,2095-2100,50,5,0.00184895,0.00920505,0.99079495,97610.065,898.505,485954.506,0.98860832,3578130.481,36.6574,2.6674
Trinidad and Tobago,2095-2100,55,5,0.00279384,0.01387853,0.98612147,96711.56,1342.214,480418.667,0.9831339,3092175.975,31.9732,2.6612
Trinidad and Tobago,2095-2100,60,5,0.00412244,0.02041633,0.97958367,95369.346,1947.092,472315.878,0.97406895,2611757.308,27.3857,2.673
Trinidad and Tobago,2095-2100,65,5,0.00667999,0.03289633,0.96710367,93422.254,3073.249,460068.231,0.95593291,2139441.429,22.9008,2.7083
Trinidad and Tobago,2095-2100,70,5,0.01197674,0.0582995,0.9417005,90349.005,5267.302,439794.362,0.91941203,1679373.199,18.5876,2.7312
Trinidad and Tobago,2095-2100,75,5,0.02283862,0.10854094,0.89145906,85081.703,9234.848,404352.226,0.85194687,1239578.837,14.5693,2.7199
Trinidad and Tobago,2095-2100,80,5,0.04324654,0.19642019,0.80357981,75846.856,14897.853,344486.615,0.7427195,835226.611,11.012,2.6676
Trinidad and Tobago,2095-2100,85,5,0.07868304,0.3303024,0.6696976,60949.002,20131.602,255856.925,0.59348109,490739.996,8.0516,2.5716
Trinidad and Tobago,2095-2100,90,5,0.13392872,0.49823295,0.50176705,40817.4,20336.574,151846.247,0.42263898,234883.071,5.7545,2.4312
Trinidad and Tobago,2095-2100,95,5,0.21581821,0.6762608,0.3237392,20480.827,13850.38,64176.142,0.227136361,83036.824,4.0544,2.2399
Trinidad and Tobago,2095-2100,100,-1,0.351543275,...,...,6630.446,6630.446,18860.682,...,18860.682,2.8446,2.8446
United States Virgin Islands,2095-2100,0,1,0.00218562,0.00218113,0.99781887,100000,218.113,99794.781,0.99762813,9223002.088,92.23,0.0591
United States Virgin Islands,2095-2100,1,4,0.00010935,0.00043727,0.99956273,99781.887,43.632,399019.283,0.9996556,9123207.306,91.4315,1.5187
United States Virgin Islands,2095-2100,5,5,0.00003931,0.00019653,0.99980347,99738.255,19.602,498642.27,0.99982813,8724188.024,87.4708,2.5
United States Virgin Islands,2095-2100,10,5,0.00002944,0.00014721,0.99985279,99718.653,14.679,498556.567,0.99981989,8225545.753,82.4875,2.5
United States Virgin Islands,2095-2100,15,5,0.00004562,0.0002281,0.9997719,99703.974,22.742,498466.775,0.99972316,7726989.186,77.4993,2.6653
United States Virgin Islands,2095-2100,20,5,0.00006514,0.00032565,0.99967435,99681.232,32.462,498328.78,0.99963706,7228522.411,72.5164,2.6163
United States Virgin Islands,2095-2100,25,5,0.00007977,0.0003988,0.9996012,99648.77,39.74,498147.916,0.99955797,6730193.631,67.5392,2.5859
United States Virgin Islands,2095-2100,30,5,0.00009846,0.00049219,0.99950781,99609.031,49.027,497927.722,0.99943194,6232045.714,62.5651,2.6047
United States Virgin Islands,2095-2100,35,5,0.00013201,0.00065985,0.99934015,99560.004,65.695,497644.87,0.99920654,5734117.992,57.5946,2.6383
United States Virgin Islands,2095-2100,40,5,0.00019151,0.0009571,0.9990429,99494.309,95.226,497250.006,0.99878457,5236473.122,52.6309,2.6736
United States Virgin Islands,2095-2100,45,5,0.00030426,0.0015202,0.9984798,99399.083,151.107,496645.633,0.99810209,4739223.116,47.6787,2.6852
United States Virgin Islands,2095-2100,50,5,0.0004673,0.00233397,0.99766603,99247.976,231.642,495703.046,0.99705727,4242577.483,42.7472,2.6825
United States Virgin Islands,2095-2100,55,5,0.00073399,0.00366375,0.99633625,99016.334,362.771,494244.325,0.9953734,3746874.437,37.841,2.6918
United States Virgin Islands,2095-2100,60,5,0.00118206,0.00589461,0.99410539,98653.562,581.524,491957.652,0.99144204,3252630.112,32.9702,2.747
United States Virgin Islands,2095-2100,65,5,0.00243093,0.01208989,0.98791011,98072.038,1185.681,487747.5,0.98229855,2760672.461,28.1494,2.7965
United States Virgin Islands,2095-2100,70,5,0.00502581,0.02485317,0.97514683,96886.358,2407.933,479113.66,0.96381271,2272924.961,23.4597,2.7914
United States Virgin Islands,2095-2100,75,5,0.01035338,0.05060354,0.94939646,94478.425,4780.943,461775.833,0.92667749,1793811.301,18.9865,2.7795
United States Virgin Islands,2095-2100,80,5,0.0213171,0.10169688,0.89830312,89697.483,9121.954,427917.268,0.85861206,1332035.468,14.8503,2.745
United States Virgin Islands,2095-2100,85,5,0.04152982,0.1893711,0.8106289,80575.528,15258.677,367414.929,0.75200991,904118.2,11.2208,2.6759
United States Virgin Islands,2095-2100,90,5,0.07512255,0.31777917,0.68222083,65316.852,20756.335,276299.666,0.60879446,536703.271,8.2169,2.5774
United States Virgin Islands,2095-2100,95,5,0.12762405,0.4817629,0.5182371,44560.517,21467.604,168209.705,0.354042334,260403.605,5.8438,2.457
United States Virgin Islands,2095-2100,100,-1,0.250482178,...,...,23092.913,23092.913,92193.9,...,92193.9,3.9923,3.9923
Belize,2095-2100,0,1,0.00337702,0.00336636,0.99663364,100000,336.636,99684.389,0.99634435,8693661.226,86.9366,0.0625
Belize,2095-2100,1,4,0.00016743,0.00066944,0.99933056,99663.364,66.719,398487.784,0.99943436,8593976.838,86.23,1.5169
Belize,2095-2100,5,5,0.00007459,0.00037287,0.99962713,99596.645,37.136,497890.385,0.99964374,8195489.054,82.2868,2.5
Belize,2095-2100,10,5,0.00006794,0.00033965,0.99966035,99559.509,33.815,497713.005,0.99951088,7697598.669,77.3166,2.5
Belize,2095-2100,15,5,0.0001411,0.00070526,0.99929474,99525.693,70.191,497469.565,0.99912506,7199885.664,72.342,2.7362
Belize,2095-2100,20,5,0.00021138,0.00105639,0.99894361,99455.502,105.064,497034.311,0.9986236,6702416.099,67.3911,2.6852
Belize,2095-2100,25,5,0.000344,0.00171859,0.99828141,99350.438,170.743,496350.193,0.99805984,6205381.788,62.4595,2.6456
Belize,2095-2100,30,5,0.00042665,0.00213104,0.99786896,99179.695,211.355,495387.192,0.9976858,5709031.595,57.5625,2.5809
Belize,2095-2100,35,5,0.00050946,0.0025442,0.9974558,98968.34,251.795,494240.768,0.99695095,5213644.403,52.6799,2.6134
Belize,2095-2100,40,5,0.00073909,0.00368909,0.99631091,98716.545,364.175,492733.802,0.99535956,4719403.635,47.8076,2.6689
Belize,2095-2100,45,5,0.00115462,0.00575767,0.99424233,98352.37,566.281,490447.299,0.99282589,4226669.832,42.9748,2.6786
Belize,2095-2100,50,5,0.00176225,0.00877516,0.99122484,97786.09,858.088,486928.775,0.98919687,3736222.533,38.2081,2.6673
Belize,2095-2100,55,5,0.00262315,0.01303535,0.98696465,96928.001,1263.49,481668.418,0.98459606,3249293.758,33.5228,2.6481
Belize,2095-2100,60,5,0.0036831,0.01825865,0.98174135,95664.511,1746.705,474248.827,0.97652793,2767625.34,28.9305,2.6678
Belize,2095-2100,65,5,0.00608893,0.03002506,0.96997494,93917.806,2819.888,463117.227,0.96047979,2293376.513,24.419,2.7049
Belize,2095-2100,70,5,0.01046847,0.05111566,0.94888434,91097.918,4656.53,444814.739,0.93250274,1830259.285,20.0911,2.7076
Belize,2095-2100,75,5,0.01830925,0.08785733,0.91214267,86441.388,7594.51,414790.961,0.88111119,1385444.546,16.0276,2.7068
Belize,2095-2100,80,5,0.03391786,0.15721861,0.84278139,78846.879,12396.197,365476.958,0.79366189,970653.586,12.3106,2.6801
Belize,2095-2100,85,5,0.06102353,0.26637495,0.73362505,66450.682,17700.797,290065.133,0.66074864,605176.628,9.1072,2.6166
Belize,2095-2100,90,5,0.10926806,0.42958732,0.57041268,48749.884,20942.332,191660.143,0.47667456,315111.495,6.4638,2.5127
Belize,2095-2100,95,5,0.19345286,0.63557408,0.36442592,27807.552,17673.759,91359.515,0.25995533,123451.352,4.4395,2.3023
Belize,2095-2100,100,-1,0.315776178,...,...,10133.793,10133.793,32091.837,...,32091.837,3.1668,3.1668
Costa Rica,2095-2100,0,1,0.00160565,0.00160322,0.99839678,100000,160.322,99848.895,0.99823442,9228088.345,92.2809,0.0575
Costa Rica,2095-2100,1,4,0.00009128,0.00036503,0.99963497,99839.678,36.444,399268.313,0.99970368,9128239.45,91.429,1.5196
Costa Rica,2095-2100,5,5,0.00003756,0.00018779,0.99981221,99803.233,18.742,498969.312,0.99980894,8728971.137,87.4618,2.5
Costa Rica,2095-2100,10,5,0.00003887,0.00019433,0.99980567,99784.491,19.391,498873.978,0.99975987,8230001.825,82.4778,2.5
Costa Rica,2095-2100,15,5,0.00006113,0.00030562,0.99969438,99765.1,30.49,498754.181,0.99963623,7731127.847,77.4933,2.6609
Costa Rica,2095-2100,20,5,0.00008422,0.000421,0.999579,99734.61,41.988,498572.747,0.99953108,7232373.667,72.5162,2.6112
Costa Rica,2095-2100,25,5,0.00010435,0.00052162,0.99947838,99692.621,52.002,498338.955,0.9993863,6733800.92,67.5456,2.6125
Costa Rica,2095-2100,30,5,0.0001447,0.00072325,0.99927675,99640.62,72.065,498033.125,0.99913454,6235461.965,62.5795,2.6414
Costa Rica,2095-2100,35,5,0.00020602,0.00102958,0.99897042,99568.554,102.513,497602.097,0.99875204,5737428.84,57.6229,2.6523
Costa Rica,2095-2100,40,5,0.00030116,0.00150472,0.99849528,99466.041,149.668,496981.111,0.99812393,5239826.742,52.6796,2.6676
Costa Rica,2095-2100,45,5,0.00046185,0.00230679,0.99769321,99316.372,229.102,496048.74,0.99715484,4742845.631,47.7549,2.673
Costa Rica,2095-2100,50,5,0.0006941,0.00346492,0.99653508,99087.27,343.33,494637.401,0.99567627,4246796.891,42.8592,2.6729
Costa Rica,2095-2100,55,5,0.00106665,0.00532007,0.99467993,98743.94,525.324,492498.724,0.99341816,3752159.49,37.9989,2.6758
Costa Rica,2095-2100,60,5,0.00163099,0.00812448,0.99187552,98218.616,797.975,489257.177,0.98926235,3259660.767,33.1878,2.6993
Costa Rica,2095-2100,65,5,0.00282203,0.01402037,0.98597963,97420.641,1365.873,484003.703,0.98106764,2770403.59,28.4375,2.7308
Costa Rica,2095-2100,70,5,0.00507854,0.02510542,0.97489458,96054.768,2411.495,474840.37,0.96505405,2286399.887,23.8031,2.7468
Costa Rica,2095-2100,75,5,0.00970947,0.04751363,0.95248637,93643.273,4449.331,458246.623,0.93234392,1811559.517,19.3453,2.7593
Costa Rica,2095-2100,80,5,0.01942623,0.09305263,0.90694737,89193.942,8299.731,427243.453,0.87036996,1353312.893,15.1727,2.7438
Costa Rica,2095-2100,85,5,0.03799185,0.17464346,0.82535654,80894.211,14127.645,371859.868,0.7669336,926069.44,11.4479,2.6917
Costa Rica,2095-2100,90,5,0.07127792,0.30446195,0.69553805,66766.566,20327.879,285191.828,0.6128,554209.572,8.3007,2.6072
Costa Rica,2095-2100,95,5,0.12961963,0.48780549,0.51219451,46438.687,22653.046,174765.551,0.350356789,269017.744,5.793,2.4649
Costa Rica,2095-2100,100,-1,0.252359562,...,...,23785.641,23785.641,94252.193,...,94252.193,3.9626,3.9626
El Salvador,2095-2100,0,1,0.00267772,0.002671,0.997329,100000,267.1,99749.059,0.99709302,8824434.151,88.2443,0.0605
El Salvador,2095-2100,1,4,0.00013553,0.00054194,0.99945806,99732.9,54.049,398797.449,0.99955681,8724685.091,87.4805,1.5179
El Salvador,2095-2100,5,5,0.00005515,0.00027569,0.99972431,99678.851,27.481,498325.555,0.99970205,8325887.643,83.5271,2.5
El Salvador,2095-2100,10,5,0.00006405,0.00032022,0.99967978,99651.371,31.91,498177.078,0.9995628,7827562.087,78.5495,2.5
El Salvador,2095-2100,15,5,0.00012111,0.00060536,0.99939464,99619.46,60.306,497959.273,0.99925394,7329385.009,73.5738,2.7112
El Salvador,2095-2100,20,5,0.00017672,0.00088322,0.99911678,99559.155,87.932,497587.767,0.99898253,6831425.737,68.6168,2.6345
El Salvador,2095-2100,25,5,0.00023135,0.0011561,0.9988439,99471.222,114.999,497081.485,0.99867589,6333837.969,63.6751,2.6119
El Salvador,2095-2100,30,5,0.00030309,0.00151436,0.99848564,99356.224,150.461,496423.294,0.99822591,5836756.485,58.7458,2.6218
El Salvador,2095-2100,35,5,0.0004164,0.00207998,0.99792002,99205.763,206.346,495542.595,0.99748215,5340333.191,53.8309,2.6437
El Salvador,2095-2100,40,5,0.00060659,0.00302867,0.99697133,98999.416,299.836,494294.892,0.99629779,4844790.596,48.9376,2.6581
El Salvador,2095-2100,45,5,0.00089477,0.00446448,0.99553552,98699.58,440.642,492464.911,0.99460469,4350495.704,44.0782,2.6557
El Salvador,2095-2100,50,5,0.00129241,0.00644248,0.99355752,98258.938,633.031,489807.909,0.99221918,3858030.793,39.2639,2.6513
El Salvador,2095-2100,55,5,0.00187412,0.00932966,0.99067034,97625.906,910.816,485996.803,0.98857913,3368222.884,34.5013,2.6584
El Salvador,2095-2100,60,5,0.00281727,0.0139952,0.9860048,96715.09,1353.547,480446.297,0.98176355,2882226.081,29.8012,2.6882
El Salvador,2095-2100,65,5,0.00475687,0.02352882,0.97647118,95361.543,2243.745,471684.664,0.96869152,2401779.784,25.186,2.7167
El Salvador,2095-2100,70,5,0.00836197,0.04103111,0.95896889,93117.798,3820.727,456916.934,0.94384354,1930095.121,20.7275,2.7303
El Salvador,2095-2100,75,5,0.01561855,0.07542941,0.92457059,89297.071,6735.625,431258.097,0.89413494,1473178.186,16.4975,2.7393
El Salvador,2095-2100,80,5,0.03083031,0.14399287,0.85600713,82561.446,11888.26,385602.934,0.8046636,1041920.089,12.6199,2.7117
El Salvador,2095-2100,85,5,0.05871907,0.25779778,0.74220222,70673.186,18219.39,310280.646,0.66888005,656317.155,9.2867,2.6352
El Salvador,2095-2100,90,5,0.10612634,0.41990321,0.58009679,52453.796,22025.517,207540.534,0.493302,346036.509,6.597,2.5152
El Salvador,2095-2100,95,5,0.18256565,0.61426743,0.38573257,30428.279,18691.101,102380.16,0.260771586,138495.975,4.5516,2.3377
El Salvador,2095-2100,100,-1,0.324991875,...,...,11737.178,11737.178,36115.815,...,36115.815,3.077,3.077
Guatemala,2095-2100,0,1,0.0031707,0.0031613,0.9968387,100000,316.13,99703.432,0.99647762,8816259.932,88.1626,0.0619
Guatemala,2095-2100,1,4,0.00020223,0.00080852,0.99919148,99683.87,80.596,398535.376,0.99938818,8716556.5,87.442,1.5172
Guatemala,2095-2100,5,5,0.00006619,0.00033089,0.99966911,99603.274,32.957,497933.977,0.99964996,8318021.124,83.5115,2.5
Guatemala,2095-2100,10,5,0.00007385,0.00036919,0.99963081,99570.317,36.76,497759.683,0.99950792,7820087.147,78.5383,2.5
Guatemala,2095-2100,15,5,0.00013504,0.000675,0.999325,99533.556,67.185,497514.748,0.99912941,7322327.464,73.5664,2.7222
Guatemala,2095-2100,20,5,0.00021486,0.00107373,0.99892627,99466.371,106.8,497081.617,0.99874288,6824812.716,68.6143,2.6569
Guatemala,2095-2100,25,5,0.00028744,0.00143621,0.99856379,99359.571,142.701,496456.728,0.99837757,6327731.099,63.6852,2.6095
Guatemala,2095-2100,30,5,0.00036446,0.00182073,0.99817927,99216.87,180.647,495651.263,0.9979291,5831274.371,58.773,2.6026
Guatemala,2095-2100,35,5,0.00047202,0.00235746,0.99764254,99036.223,233.474,494624.816,0.99725027,5335623.108,53.8755,2.6173
Guatemala,2095-2100,40,5,0.00064304,0.00321032,0.99678968,98802.749,317.188,493264.732,0.99614063,4840998.292,48.9966,2.6386
Guatemala,2095-2100,45,5,0.000924,0.00460998,0.99539002,98485.56,454.016,491361.04,0.99443516,4347733.56,44.1459,2.6504
Guatemala,2095-2100,50,5,0.00133584,0.00665836,0.99334164,98031.544,652.73,488626.693,0.9918928,3856372.519,39.3381,2.6544
Guatemala,2095-2100,55,5,0.0019651,0.00978055,0.99021945,97378.815,952.418,484665.299,0.98802429,3367745.826,34.584,2.6599
Guatemala,2095-2100,60,5,0.00293479,0.01457439,0.98542561,96426.396,1405.356,478861.088,0.981697,2883080.527,29.8993,2.6726
Guatemala,2095-2100,65,5,0.00463269,0.02291925,0.97708075,95021.041,2177.811,470096.492,0.96985337,2404219.439,25.302,2.7001
Guatemala,2095-2100,70,5,0.00803273,0.03944627,0.96055373,92843.229,3662.319,455924.666,0.94486623,1934122.947,20.8321,2.736
Guatemala,2095-2100,75,5,0.01558453,0.07528095,0.92471905,89180.91,6713.624,430787.821,0.89388865,1478198.282,16.5753,2.7484
Guatemala,2095-2100,80,5,0.0309215,0.14438618,0.85561382,82467.286,11907.136,385076.343,0.80496006,1047410.461,12.7009,2.7106
Guatemala,2095-2100,85,5,0.05834759,0.25632126,0.74367874,70560.15,18086.067,309971.077,0.67196068,662334.118,9.3868,2.6319
Guatemala,2095-2100,90,5,0.10437938,0.41431903,0.58568097,52474.083,21741.011,208288.374,0.50294779,352363.041,6.715,2.5124
Guatemala,2095-2100,95,5,0.17590256,0.59958965,0.40041035,30733.072,18427.232,104758.178,0.272889668,144074.667,4.6879,2.3459
Guatemala,2095-2100,100,-1,0.312998842,...,...,12305.84,12305.84,39316.488,...,39316.488,3.1949,3.1949
Honduras,2095-2100,0,1,0.00342049,0.00340956,0.99659044,100000,340.956,99680.38,0.99611265,8759348.937,87.5935,0.0626
Honduras,2095-2100,1,4,0.00026306,0.00105155,0.99894845,99659.044,104.797,398375.945,0.99910408,8659668.557,86.893,1.5168
Honduras,2095-2100,5,5,0.00012952,0.0006474,0.9993526,99554.247,64.451,497610.107,0.99938909,8261292.612,82.9828,2.5
Honduras,2095-2100,10,5,0.00011491,0.0005744,0.9994256,99489.796,57.147,497306.111,0.99929987,7763682.505,78.035,2.5
Honduras,2095-2100,15,5,0.00017791,0.00088919,0.99911081,99432.649,88.414,496957.931,0.9988898,7266376.394,73.0784,2.6778
Honduras,2095-2100,20,5,0.00027031,0.00135068,0.99864932,99344.234,134.183,496406.21,0.99840121,6769418.463,68.141,2.6527
Honduras,2095-2100,25,5,0.00037133,0.00185503,0.99814497,99210.052,184.038,495612.563,0.99786511,6273012.254,63.2296,2.6217
Honduras,2095-2100,30,5,0.0004866,0.0024302,0.9975698,99026.014,240.653,494554.485,0.99723276,5777399.691,58.3422,2.6082
Honduras,2095-2100,35,5,0.00062734,0.003132,0.996868,98785.361,309.395,493185.933,0.9964331,5282845.206,53.478,2.6054
Honduras,2095-2100,40,5,0.00081217,0.004053,0.995947,98475.966,399.124,491426.791,0.99531247,4789659.272,48.6379,2.6122
Honduras,2095-2100,45,5,0.00108357,0.00540394,0.99459606,98076.843,530.001,489123.211,0.99370996,4298232.482,43.8252,2.6208
Honduras,2095-2100,50,5,0.00146584,0.00730387,0.99269613,97546.841,712.469,486046.608,0.99132878,3809109.27,39.049,2.6313
Honduras,2095-2100,55,5,0.00206544,0.01027728,0.98972272,96834.372,995.194,481831.992,0.98753557,3323062.662,34.317,2.6488
Honduras,2095-2100,60,5,0.00305712,0.0151781,0.9848219,95839.178,1454.656,475826.231,0.98029293,2841230.671,29.6458,2.6835
Honduras,2095-2100,65,5,0.00513913,0.02539763,0.97460237,94384.522,2397.143,466449.089,0.96604503,2365404.44,25.0614,2.7166
Honduras,2095-2100,70,5,0.00910459,0.0445999,0.9554001,91987.378,4102.628,450610.823,0.93941963,1898955.351,20.6437,2.7268
Honduras,2095-2100,75,5,0.01671988,0.0805343,0.9194657,87884.751,7077.737,423312.653,0.88984886,1448344.528,16.48,2.7237
Honduras,2095-2100,80,5,0.0314911,0.14679668,0.85320332,80807.014,11862.201,376684.283,0.80404713,1025031.875,12.6849,2.6943
Honduras,2095-2100,85,5,0.05821282,0.25572666,0.74427334,68944.813,17631.027,302871.919,0.6742139,648347.592,9.4039,2.6262
Honduras,2095-2100,90,5,0.10330632,0.41110196,0.58889804,51313.786,21095.198,204200.458,0.50231023,345475.673,6.7326,2.5175
Honduras,2095-2100,95,5,0.17790511,0.60386936,0.39613064,30218.588,18248.079,102571.979,0.273956306,141275.215,4.6751,2.341
Honduras,2095-2100,100,-1,0.309291105,...,...,11970.509,11970.509,38703.236,...,38703.236,3.2332,3.2332
Mexico,2095-2100,0,1,0.00308456,0.00307565,0.99692435,100000,307.565,99711.392,0.99666663,8771183.379,87.7118,0.0616
Mexico,2095-2100,1,4,0.00014936,0.00059723,0.99940277,99692.435,59.539,398621.921,0.99950228,8671471.987,86.9822,1.5173
Mexico,2095-2100,5,5,0.0000636,0.00031794,0.99968206,99632.895,31.678,498085.282,0.99967857,8272850.066,83.0333,2.5
Mexico,2095-2100,10,5,0.00006499,0.00032491,0.99967509,99601.218,32.362,497925.184,0.99957223,7774764.784,78.0589,2.5
Mexico,2095-2100,15,5,0.00011523,0.00057599,0.99942401,99568.856,57.35,497712.185,0.99929228,7276839.6,73.0835,2.6967
Mexico,2095-2100,20,5,0.00016728,0.00083606,0.99916394,99511.506,83.197,497359.946,0.9990566,6779127.414,68.1241,2.6251
Mexico,2095-2100,25,5,0.00021045,0.00105172,0.99894828,99428.308,104.571,496890.735,0.99880537,6281767.469,63.1789,2.6016
Mexico,2095-2100,30,5,0.00027296,0.0013639,0.9986361,99323.737,135.468,496297.135,0.99837794,5784876.734,58.2426,2.6264
Mexico,2095-2100,35,5,0.00038705,0.00193351,0.99806649,99188.269,191.781,495492.109,0.99761893,5288579.599,53.3186,2.6576
Mexico,2095-2100,40,5,0.00058374,0.00291473,0.99708527,98996.488,288.548,494312.306,0.99632711,4793087.49,48.4167,2.6776
Mexico,2095-2100,45,5,0.00091297,0.00455518,0.99544482,98707.94,449.633,492496.751,0.99431556,4298775.184,43.5504,2.6804
Mexico,2095-2100,50,5,0.00140066,0.00698056,0.99301944,98258.307,685.898,489697.185,0.9912995,3806278.433,38.7375,2.6755
Mexico,2095-2100,55,5,0.00215003,0.01069671,0.98930329,97572.409,1043.704,485436.577,0.98666445,3316581.248,33.991,2.6761
Mexico,2095-2100,60,5,0.00333241,0.01653498,0.98346502,96528.705,1596.101,478963.015,0.97840517,2831144.671,29.3296,2.6941
Mexico,2095-2100,65,5,0.00564232,0.02785244,0.97214756,94932.605,2644.104,468619.89,0.96299343,2352181.656,24.7774,2.7145
Mexico,2095-2100,70,5,0.00987157,0.04827058,0.95172942,92288.5,4454.819,451277.874,0.93517911,1883561.766,20.4095,2.7183
Mexico,2095-2100,75,5,0.017757,0.08531932,0.91468068,87833.681,7493.91,422025.642,0.8848255,1432283.892,16.3068,2.7124
Mexico,2095-2100,80,5,0.0326859,0.15192396,0.84807604,80339.771,12205.536,373419.05,0.7994385,1010258.25,12.5748,2.683
